order_id,order_date,customer_id,region,product_id,category,sales,quantity
CA-2017-162978,5/4/2021,LW-16990,West,OFF-PA-10002250,Office Supplies,17.61,3
CA-2017-162978,5/4/2021,LW-16990,West,FUR-TA-10003473,Furniture,300.904,1
CA-2017-128755,5/4/2021,MK-18160,South,OFF-PA-10004983,Office Supplies,32.4,5
CA-2017-128755,5/4/2021,MK-18160,South,OFF-ST-10001291,Office Supplies,16.91,1
CA-2017-119914,5/4/2021,CC-12220,West,OFF-AP-10002684,Office Supplies,243.16,2
CA-2017-105991,5/5/2021,LH-17020,West,OFF-EN-10002600,Office Supplies,21.24,9
CA-2017-105991,5/5/2021,LH-17020,West,FUR-BO-10004467,Furniture,89.991,3
CA-2017-160724,5/5/2021,YS-21880,South,OFF-BI-10004965,Office Supplies,34.5,3
US-2017-141943,5/5/2021,DK-12985,West,OFF-EN-10003448,Office Supplies,23.16,2
CA-2017-144498,5/6/2021,MB-18085,South,OFF-BI-10003982,Office Supplies,68.541,11
CA-2017-140242,5/6/2021,ML-17755,Central,TEC-AC-10004659,Technology,408.744,7
US-2017-162124,5/6/2021,JF-15490,Central,TEC-AC-10001990,Technology,191.968,4
US-2017-133200,5/6/2021,DB-13555,Central,OFF-BI-10002827,Office Supplies,11.06,10
CA-2017-144498,5/6/2021,MB-18085,South,OFF-LA-10003510,Office Supplies,122.12,5
CA-2017-145779,5/6/2021,DB-13615,West,OFF-PA-10002254,Office Supplies,84.416,4
CA-2017-167668,5/6/2021,TC-21295,East,OFF-LA-10004544,Office Supplies,59.2,4
CA-2017-156769,5/6/2021,GZ-14470,South,OFF-AR-10003179,Office Supplies,54.66,6
CA-2017-133487,5/6/2021,TS-21655,West,OFF-AP-10001271,Office Supplies,152.94,3
CA-2017-102820,5/7/2021,CS-11950,West,TEC-PH-10003437,Technology,419.944,7
CA-2017-159688,5/7/2021,AB-10060,West,TEC-AC-10000736,Technology,79.99,1
CA-2017-141733,5/7/2021,RW-19540,Central,FUR-CH-10000595,Furniture,476.8,2
CA-2017-141733,5/7/2021,RW-19540,Central,FUR-CH-10002017,Furniture,26.64,1
CA-2017-141733,5/7/2021,RW-19540,Central,OFF-AP-10001563,Office Supplies,87.444,2
CA-2017-156895,5/8/2021,DJ-13510,East,FUR-CH-10003535,Furniture,128.058,3
US-2017-104451,5/8/2021,MM-18055,West,OFF-AP-10000692,Office Supplies,81.08,4
CA-2017-107797,5/8/2021,EB-13705,Central,OFF-PA-10003848,Office Supplies,41.472,8
CA-2017-149181,5/8/2021,MD-17350,East,FUR-CH-10004540,Furniture,47.992,2
CA-2017-118199,5/9/2021,LB-16795,West,TEC-AC-10004171,Technology,199.98,2
CA-2017-118199,5/9/2021,LB-16795,West,OFF-ST-10000604,Office Supplies,104.28,3
CA-2017-118199,5/9/2021,LB-16795,West,OFF-BI-10004330,Office Supplies,147.92,5
CA-2017-134810,5/9/2021,MC-17605,South,FUR-CH-10001270,Furniture,207.0,3
CA-2017-134810,5/9/2021,MC-17605,South,OFF-EN-10002504,Office Supplies,65.232,3
CA-2017-118199,5/9/2021,LB-16795,West,OFF-ST-10000636,Office Supplies,66.96,4
CA-2017-118199,5/9/2021,LB-16795,West,FUR-TA-10004154,Furniture,286.85,1
CA-2017-133823,5/11/2021,LP-17080,West,OFF-LA-10004545,Office Supplies,37.59,3
CA-2017-133823,5/11/2021,LP-17080,West,OFF-BI-10000962,Office Supplies,26.032,2
CA-2017-133823,5/11/2021,LP-17080,West,OFF-PA-10002870,Office Supplies,37.44,6
CA-2017-115322,5/11/2021,ZC-21910,East,OFF-AR-10004456,Office Supplies,43.92,3
US-2017-139647,5/11/2021,TS-21370,West,FUR-BO-10004467,Furniture,209.979,7
CA-2017-140298,5/11/2021,JK-16120,Central,OFF-ST-10004180,Office Supplies,74.416,2
CA-2017-122175,5/12/2021,CA-12775,East,OFF-SU-10004661,Office Supplies,17.0,2
US-2017-158218,5/12/2021,AC-10420,Central,OFF-ST-10000563,Office Supplies,127.92,5
US-2017-158218,5/12/2021,AC-10420,Central,OFF-BI-10002133,Office Supplies,34.24,4
CA-2017-122175,5/12/2021,CA-12775,East,FUR-FU-10000719,Furniture,42.85,5
US-2017-106796,5/12/2021,JP-16135,East,OFF-AR-10003504,Office Supplies,10.272,3
CA-2017-117632,5/12/2021,CS-12175,West,OFF-SU-10000157,Office Supplies,238.62,2
CA-2017-117632,5/12/2021,CS-12175,West,FUR-TA-10001520,Furniture,285.48,5
CA-2017-104577,5/12/2021,CK-12205,East,OFF-PA-10000659,Office Supplies,87.6,5
CA-2017-122175,5/12/2021,CA-12775,East,TEC-AC-10004859,Technology,87.4,5
CA-2017-117632,5/12/2021,CS-12175,West,OFF-BI-10001900,Office Supplies,19.168,4
CA-2017-161655,5/13/2021,CW-11905,East,OFF-BI-10002082,Office Supplies,299.52,9
CA-2017-137785,5/13/2021,MH-18115,East,FUR-CH-10001482,Furniture,458.43,5
CA-2017-149048,5/13/2021,BM-11650,Central,OFF-EN-10003296,Office Supplies,180.96,2
CA-2017-100748,5/13/2021,RB-19795,West,OFF-LA-10000240,Office Supplies,58.48,8
CA-2017-149048,5/13/2021,BM-11650,Central,OFF-PA-10001752,Office Supplies,14.94,3
CA-2017-104318,5/13/2021,FH-14275,South,OFF-AP-10000358,Office Supplies,20.768,2
CA-2017-133641,5/14/2021,EJ-14155,South,OFF-EN-10004955,Office Supplies,48.69,9
US-2017-154872,5/14/2021,DP-13000,East,OFF-PA-10000483,Office Supplies,24.784,1
CA-2017-161774,5/14/2021,GT-14710,Central,OFF-AR-10001446,Office Supplies,46.2,5
CA-2017-161774,5/14/2021,GT-14710,Central,OFF-PA-10000300,Office Supplies,47.952,3
CA-2017-161774,5/14/2021,GT-14710,Central,OFF-PA-10003134,Office Supplies,76.864,2
CA-2017-129357,5/14/2021,KB-16585,West,OFF-PA-10003228,Office Supplies,440.19,9
US-2017-133361,5/14/2021,AJ-10780,East,OFF-AR-10003045,Office Supplies,14.7,5
US-2017-133361,5/14/2021,AJ-10780,East,OFF-AR-10003338,Office Supplies,37.2,5
US-2017-133361,5/14/2021,AJ-10780,East,TEC-AC-10003280,Technology,89.97,3
US-2017-133361,5/14/2021,AJ-10780,East,FUR-CH-10003298,Furniture,261.96,2
US-2017-133361,5/14/2021,AJ-10780,East,OFF-LA-10004544,Office Supplies,74.0,5
US-2017-154872,5/14/2021,DP-13000,East,OFF-BI-10003007,Office Supplies,58.17,5
CA-2017-129357,5/14/2021,KB-16585,West,OFF-SU-10004498,Office Supplies,64.4,5
CA-2017-115546,5/14/2021,AH-10465,East,OFF-ST-10002214,Office Supplies,22.58,2
CA-2017-143686,5/14/2021,PJ-19015,West,FUR-FU-10000794,Furniture,18.28,2
CA-2017-102414,5/15/2021,JA-15970,West,TEC-PH-10002923,Technology,29.592,1
US-2017-152569,5/15/2021,JD-16015,Central,OFF-PA-10001736,Office Supplies,56.704,2
US-2017-152569,5/15/2021,JD-16015,Central,TEC-PH-10002185,Technology,11.12,2
US-2017-110604,5/15/2021,JF-15295,West,FUR-CH-10004287,Furniture,220.96,1
US-2017-110604,5/15/2021,JF-15295,West,FUR-CH-10002017,Furniture,42.624,2
US-2017-110604,5/15/2021,JF-15295,West,FUR-FU-10000076,Furniture,39.96,2
CA-2017-102414,5/15/2021,JA-15970,West,OFF-PA-10002333,Office Supplies,15.552,3
CA-2017-166576,5/16/2021,JM-15865,East,OFF-ST-10002574,Office Supplies,221.024,2
CA-2017-117863,5/18/2021,TS-21340,East,FUR-FU-10002456,Furniture,14.56,2
CA-2017-112865,5/18/2021,BH-11710,East,TEC-AC-10000387,Technology,36.048,3
CA-2017-159464,5/18/2021,TB-21355,South,TEC-PH-10002185,Technology,34.75,5
CA-2017-159464,5/18/2021,TB-21355,South,FUR-BO-10003546,Furniture,302.94,3
CA-2017-121643,5/18/2021,AB-10105,West,TEC-PH-10002200,Technology,344.704,2
CA-2017-155642,5/18/2021,BM-11575,Central,FUR-FU-10004973,Furniture,22.608,3
CA-2017-159464,5/18/2021,TB-21355,South,OFF-AP-10001492,Office Supplies,17.24,2
CA-2017-117401,5/18/2021,PP-18955,Central,TEC-PH-10003555,Technology,114.95,5
CA-2017-117401,5/18/2021,PP-18955,Central,OFF-BI-10001267,Office Supplies,43.19,7
CA-2017-159464,5/18/2021,TB-21355,South,OFF-BI-10000315,Office Supplies,113.94,6
CA-2017-159464,5/18/2021,TB-21355,South,TEC-PH-10002350,Technology,55.98,2
US-2017-120607,5/19/2021,JC-15775,South,OFF-PA-10003129,Office Supplies,195.64,4
US-2017-108700,5/19/2021,PJ-18835,Central,OFF-PA-10004733,Office Supplies,38.016,6
CA-2017-122077,5/19/2021,JF-15295,Central,TEC-PH-10003811,Technology,95.992,1
CA-2017-127803,5/19/2021,ND-18460,South,OFF-BI-10001787,Office Supplies,26.16,4
CA-2017-113530,5/19/2021,BC-11125,West,TEC-AC-10001465,Technology,36.32,1
CA-2017-122077,5/19/2021,JF-15295,Central,OFF-LA-10004178,Office Supplies,13.216,4
CA-2017-153787,5/19/2021,AT-10735,West,OFF-AP-10001563,Office Supplies,97.16,2
CA-2017-145702,5/19/2021,AH-10075,South,FUR-CH-10001482,Furniture,314.352,3
US-2017-100048,5/19/2021,RS-19765,East,TEC-AC-10001606,Technology,299.97,3
US-2017-147998,5/19/2021,SA-20830,West,OFF-BI-10002082,Office Supplies,133.12,5
CA-2017-138975,5/19/2021,SC-20380,South,TEC-PH-10004389,Technology,377.97,3
CA-2017-145702,5/19/2021,AH-10075,South,OFF-PA-10001526,Office Supplies,27.888,7
CA-2017-138975,5/19/2021,SC-20380,South,TEC-AC-10003441,Technology,67.8,4
US-2017-100048,5/19/2021,RS-19765,East,OFF-AP-10001154,Office Supplies,281.34,6
US-2017-100048,5/19/2021,RS-19765,East,TEC-PH-10003012,Technology,307.98,2
CA-2017-138975,5/19/2021,SC-20380,South,OFF-PA-10000100,Office Supplies,286.93,7
CA-2017-149468,5/20/2021,AR-10405,Central,OFF-BI-10002225,Office Supplies,41.28,2
US-2017-166688,5/20/2021,RD-19480,West,OFF-AP-10000358,Office Supplies,64.9,5
CA-2017-111332,5/20/2021,NC-18340,Central,OFF-AR-10001953,Office Supplies,131.94,3
CA-2017-111332,5/20/2021,NC-18340,Central,OFF-AR-10001374,Office Supplies,25.92,4
CA-2017-111332,5/20/2021,NC-18340,Central,OFF-AR-10000657,Office Supplies,21.5,10
CA-2017-166695,5/20/2021,CC-12430,West,TEC-MA-10003176,Technology,343.2,1
CA-2017-167899,5/21/2021,JG-15805,East,OFF-AR-10001988,Office Supplies,17.97,3
US-2017-150595,5/22/2021,LE-16810,Central,FUR-CH-10000513,Furniture,181.986,2
US-2017-150595,5/22/2021,LE-16810,Central,OFF-SU-10000381,Office Supplies,22.344,3
US-2017-151127,5/22/2021,RL-19615,West,OFF-AR-10002445,Office Supplies,49.56,7
CA-2017-153080,5/22/2021,EH-13945,West,TEC-AC-10002331,Technology,68.46,7
CA-2017-164042,5/23/2021,KL-16645,Central,OFF-ST-10002301,Office Supplies,48.816,3
CA-2017-167003,5/23/2021,VS-21820,West,FUR-TA-10001520,Furniture,171.288,3
CA-2017-164042,5/23/2021,KL-16645,Central,OFF-AP-10001947,Office Supplies,18.32,5
CA-2017-161088,5/25/2021,MH-18115,South,OFF-BI-10002824,Office Supplies,29.84,2
CA-2017-120168,5/25/2021,TB-21625,East,FUR-FU-10000732,Furniture,18.84,3
CA-2017-120168,5/25/2021,TB-21625,East,TEC-AC-10002167,Technology,120.0,8
CA-2017-112473,5/25/2021,JL-15505,Central,OFF-ST-10002182,Office Supplies,50.136,3
CA-2017-123687,5/26/2021,KC-16675,South,OFF-AP-10002670,Office Supplies,208.44,3
CA-2017-123687,5/26/2021,KC-16675,South,OFF-SU-10004498,Office Supplies,25.76,2
CA-2017-107853,5/26/2021,CD-11920,West,OFF-PA-10000520,Office Supplies,12.96,2
CA-2017-152968,5/26/2021,BM-11785,South,TEC-AC-10000521,Technology,23.08,2
CA-2017-136882,5/27/2021,DN-13690,Central,FUR-FU-10003664,Furniture,477.3,5
CA-2017-134152,5/27/2021,RP-19855,West,OFF-AR-10004062,Office Supplies,31.44,3
US-2017-116897,5/27/2021,JG-15160,West,TEC-PH-10004389,Technology,302.376,3
US-2017-116897,5/27/2021,JG-15160,West,OFF-ST-10000025,Office Supplies,477.15,5
US-2017-116897,5/27/2021,JG-15160,West,FUR-FU-10004963,Furniture,35.0,4
US-2017-132297,5/27/2021,DW-13480,South,OFF-BI-10003364,Office Supplies,58.34,2
CA-2017-151855,5/27/2021,BW-11110,South,TEC-AC-10002380,Technology,27.192,3
CA-2017-151855,5/27/2021,BW-11110,South,OFF-BI-10004209,Office Supplies,12.06,5
CA-2017-160458,5/27/2021,EH-13945,South,OFF-PA-10001166,Office Supplies,25.92,5
CA-2017-134152,5/27/2021,RP-19855,West,TEC-AC-10004510,Technology,98.16,6
US-2017-118556,5/28/2021,TH-21235,Central,FUR-CH-10001146,Furniture,106.869,3
CA-2017-100055,5/28/2021,MD-17860,East,OFF-AP-10001469,Office Supplies,125.13,3
CA-2017-100055,5/28/2021,MD-17860,East,FUR-FU-10001473,Furniture,27.46,2
CA-2017-141572,5/28/2021,LO-17170,East,FUR-FU-10001185,Furniture,247.44,8
US-2017-112613,5/28/2021,JH-15910,Central,TEC-PH-10001536,Technology,54.368,4
CA-2017-161340,5/28/2021,AM-10360,East,FUR-BO-10004709,Furniture,115.96,4
CA-2017-145765,5/28/2021,CM-11815,West,TEC-PH-10001305,Technology,195.96,5
CA-2017-145765,5/28/2021,CM-11815,West,TEC-AC-10000844,Technology,271.968,4
CA-2017-145765,5/28/2021,CM-11815,West,OFF-PA-10001534,Office Supplies,15.552,3
CA-2017-140088,5/28/2021,PO-18865,South,FUR-CH-10000863,Furniture,301.96,2
CA-2017-161340,5/28/2021,AM-10360,East,OFF-PA-10002464,Office Supplies,13.872,3
CA-2017-121580,5/29/2021,ML-17410,Central,OFF-AP-10001564,Office Supplies,465.16,2
CA-2017-104745,5/29/2021,GT-14755,Central,OFF-PA-10002036,Office Supplies,25.92,5
CA-2017-104745,5/29/2021,GT-14755,Central,OFF-ST-10002205,Office Supplies,53.424,3
CA-2017-168739,5/29/2021,HZ-14950,Central,FUR-FU-10003919,Furniture,65.424,4
CA-2017-121580,5/29/2021,ML-17410,Central,OFF-BI-10000632,Office Supplies,43.41,1
CA-2017-144568,5/29/2021,JO-15550,Central,OFF-FA-10004395,Office Supplies,23.55,5
CA-2017-120614,5/30/2021,SM-20950,West,OFF-PA-10004911,Office Supplies,37.52,4
CA-2017-121125,5/30/2021,MG-17890,West,TEC-PH-10001619,Technology,156.792,1
CA-2017-125472,5/30/2021,BD-11725,South,FUR-BO-10000330,Furniture,241.96,2
CA-2017-116498,5/30/2021,KA-16525,West,OFF-AR-10003405,Office Supplies,35.1,6
CA-2017-121125,5/30/2021,MG-17890,West,TEC-AC-10002323,Technology,35.36,2
CA-2017-121125,5/30/2021,MG-17890,West,FUR-FU-10000820,Furniture,13.592,1
CA-2017-142461,5/30/2021,KT-16480,Central,FUR-BO-10001811,Furniture,204.6664,1
CA-2017-121559,6/1/2021,HW-14935,Central,TEC-AC-10004568,Technology,83.97,3
CA-2017-146493,6/1/2021,CV-12805,Central,OFF-BI-10003676,Office Supplies,53.9,5
CA-2017-121559,6/1/2021,HW-14935,Central,OFF-BI-10002072,Office Supplies,17.38,2
CA-2017-121559,6/1/2021,HW-14935,Central,TEC-AC-10001714,Technology,39.89,1
CA-2017-106831,6/1/2021,FH-14350,East,OFF-PA-10000682,Office Supplies,27.744,6
CA-2017-106831,6/1/2021,FH-14350,East,TEC-PH-10001700,Technology,158.376,4
US-2017-112928,6/1/2021,BB-10990,East,OFF-AP-10002287,Office Supplies,17.48,5
CA-2017-157413,6/1/2021,BW-11065,East,OFF-ST-10002756,Office Supplies,324.744,3
CA-2017-143294,6/2/2021,JD-15790,Central,OFF-PA-10000743,Office Supplies,10.688,2
CA-2017-127705,6/2/2021,AB-10255,East,OFF-ST-10004507,Office Supplies,27.44,2
CA-2017-158883,6/2/2021,CS-11860,South,OFF-PA-10004733,Office Supplies,25.344,4
CA-2017-140760,6/2/2021,DO-13435,West,OFF-PA-10002479,Office Supplies,25.344,6
CA-2017-140760,6/2/2021,DO-13435,West,OFF-EN-10001141,Office Supplies,43.92,5
CA-2017-145506,6/3/2021,MO-17800,West,OFF-ST-10004963,Office Supplies,136.26,9
CA-2017-140872,6/3/2021,NR-18550,South,FUR-BO-10002824,Furniture,241.568,2
CA-2017-145772,6/3/2021,SS-20140,West,TEC-AC-10003038,Technology,44.75,5
CA-2017-145772,6/3/2021,SS-20140,West,OFF-PA-10001593,Office Supplies,11.96,2
CA-2017-126382,6/3/2021,HK-14890,South,FUR-FU-10002960,Furniture,35.168,7
CA-2017-113908,6/3/2021,KN-16390,East,OFF-PA-10004156,Office Supplies,45.36,4
CA-2017-113908,6/3/2021,KN-16390,East,TEC-MA-10003173,Technology,78.66,6
CA-2017-113908,6/3/2021,KN-16390,East,FUR-TA-10001932,Furniture,384.768,2
CA-2017-140872,6/3/2021,NR-18550,South,TEC-AC-10002942,Technology,110.4,2
CA-2017-140872,6/3/2021,NR-18550,South,TEC-AC-10003832,Technology,205.992,1
CA-2017-140872,6/3/2021,NR-18550,South,OFF-AP-10002287,Office Supplies,24.472,7
CA-2017-140872,6/3/2021,NR-18550,South,OFF-PA-10000809,Office Supplies,15.552,3
CA-2017-149720,6/4/2021,EM-14065,Central,FUR-FU-10002501,Furniture,30.336,6
CA-2017-158407,6/4/2021,LW-16990,South,FUR-FU-10001967,Furniture,31.984,2
CA-2017-158407,6/4/2021,LW-16990,South,TEC-PH-10001819,Technology,71.984,2
CA-2017-100426,6/4/2021,DC-12850,South,OFF-PA-10002870,Office Supplies,12.48,2
CA-2017-133095,6/4/2021,EH-14005,South,OFF-BI-10002353,Office Supplies,108.08,7
CA-2017-126788,6/5/2021,AB-10105,Central,TEC-PH-10001619,Technology,470.376,3
CA-2017-141614,6/5/2021,NS-18640,South,OFF-PA-10002787,Office Supplies,20.736,4
US-2017-131849,6/6/2021,GH-14410,West,OFF-ST-10002957,Office Supplies,26.4,5
US-2017-106579,6/8/2021,BW-11200,Central,OFF-BI-10000309,Office Supplies,12.176,4
US-2017-107979,6/8/2021,FO-14305,West,TEC-AC-10002006,Technology,89.544,7
CA-2017-132682,6/8/2021,TH-21235,Central,OFF-PA-10000474,Office Supplies,85.056,3
CA-2017-132682,6/8/2021,TH-21235,Central,TEC-PH-10004042,Technology,381.576,3
US-2017-109316,6/8/2021,MG-17680,West,TEC-PH-10000307,Technology,17.52,2
CA-2017-132682,6/8/2021,TH-21235,Central,OFF-SU-10004231,Office Supplies,23.76,3
CA-2017-117436,6/8/2021,LW-17125,East,OFF-BI-10004040,Office Supplies,10.36,2
US-2017-107979,6/8/2021,FO-14305,West,OFF-ST-10002485,Office Supplies,35.168,2
US-2017-107979,6/8/2021,FO-14305,West,OFF-BI-10000778,Office Supplies,72.588,2
US-2017-106663,6/9/2021,MO-17800,Central,FUR-FU-10002759,Furniture,23.976,3
US-2017-106663,6/9/2021,MO-17800,Central,FUR-TA-10000688,Furniture,108.925,1
US-2017-106663,6/9/2021,MO-17800,Central,OFF-PA-10002377,Office Supplies,36.352,8
US-2017-146822,6/9/2021,AG-10675,South,OFF-PA-10000249,Office Supplies,49.12,4
CA-2017-112172,6/10/2021,MM-18280,East,OFF-FA-10004395,Office Supplies,14.13,3
CA-2017-137001,6/10/2021,GZ-14545,West,OFF-AR-10001231,Office Supplies,14.7,7
CA-2017-158071,6/10/2021,BD-11320,West,OFF-LA-10004689,Office Supplies,11.56,4
CA-2017-158071,6/10/2021,BD-11320,West,TEC-PH-10002923,Technology,88.776,3
CA-2017-140963,6/10/2021,MT-18070,West,TEC-PH-10001924,Technology,279.96,5
CA-2017-140963,6/10/2021,MT-18070,West,OFF-LA-10003923,Office Supplies,29.6,2
CA-2017-106103,6/10/2021,SC-20305,Central,TEC-AC-10003832,Technology,132.52,4
CA-2017-143343,6/10/2021,BW-11200,West,OFF-AR-10002375,Office Supplies,16.4,5
CA-2017-158071,6/10/2021,BD-11320,West,OFF-ST-10001228,Office Supplies,15.58,1
US-2017-131583,6/10/2021,CL-11890,East,OFF-PA-10000380,Office Supplies,40.032,6
CA-2017-134565,6/11/2021,TB-21400,West,OFF-PA-10004243,Office Supplies,37.94,2
US-2017-152002,6/11/2021,DV-13465,West,OFF-PA-10000357,Office Supplies,122.97,3
US-2017-120418,6/11/2021,BC-11125,West,FUR-CH-10001394,Furniture,280.792,1
US-2017-120418,6/11/2021,BC-11125,West,OFF-ST-10002370,Office Supplies,68.448,4
US-2017-120418,6/11/2021,BC-11125,West,OFF-AR-10002956,Office Supplies,88.04,5
US-2017-120418,6/11/2021,BC-11125,West,OFF-ST-10001809,Office Supplies,215.592,3
CA-2017-141481,6/11/2021,ZD-21925,West,OFF-AP-10004532,Office Supplies,61.44,3
US-2017-120418,6/11/2021,BC-11125,West,OFF-AR-10001955,Office Supplies,15.872,1
CA-2017-134565,6/11/2021,TB-21400,West,OFF-BI-10001759,Office Supplies,18.288,6
CA-2017-134565,6/11/2021,TB-21400,West,TEC-MA-10001570,Technology,385.8,5
CA-2017-134565,6/11/2021,TB-21400,West,OFF-ST-10004804,Office Supplies,102.96,2
CA-2017-134565,6/11/2021,TB-21400,West,FUR-BO-10001519,Furniture,174.42,3
CA-2017-117821,6/12/2021,HG-15025,East,TEC-AC-10004469,Technology,63.92,2
CA-2017-148474,6/12/2021,ME-17320,South,FUR-TA-10002530,Furniture,452.94,3
CA-2017-108441,6/12/2021,SB-20170,East,OFF-AR-10004691,Office Supplies,64.14,3
CA-2017-119424,6/12/2021,SB-20185,West,OFF-PA-10001639,Office Supplies,19.44,3
CA-2017-143861,6/12/2021,LC-16885,South,FUR-FU-10001546,Furniture,17.088,2
CA-2017-108441,6/12/2021,SB-20170,East,OFF-PA-10000697,Office Supplies,19.04,4
CA-2017-108441,6/12/2021,SB-20170,East,OFF-BI-10000848,Office Supplies,13.128,3
CA-2017-148474,6/12/2021,ME-17320,South,OFF-BI-10000977,Office Supplies,91.2,3
CA-2017-119424,6/12/2021,SB-20185,West,TEC-PH-10002564,Technology,71.976,3
CA-2017-102337,6/13/2021,SD-20485,Central,OFF-ST-10004804,Office Supplies,164.736,4
CA-2017-104850,6/13/2021,TW-21025,West,FUR-CH-10003774,Furniture,291.136,4
CA-2017-122056,6/13/2021,PG-18895,South,OFF-AR-10004260,Office Supplies,181.86,7
CA-2017-102337,6/13/2021,SD-20485,Central,TEC-PH-10002564,Technology,47.984,2
CA-2017-102337,6/13/2021,SD-20485,Central,FUR-CH-10004289,Furniture,470.302,7
CA-2017-119284,6/15/2021,TS-21205,South,TEC-PH-10001051,Technology,239.976,3
CA-2017-119284,6/15/2021,TS-21205,South,FUR-TA-10004152,Furniture,120.96,2
CA-2017-119284,6/15/2021,TS-21205,South,FUR-FU-10004351,Furniture,31.168,4
CA-2017-169901,6/15/2021,CC-12550,West,TEC-PH-10002293,Technology,47.976,3
CA-2017-119284,6/15/2021,TS-21205,South,OFF-AP-10004249,Office Supplies,76.608,8
CA-2017-119284,6/15/2021,TS-21205,South,OFF-ST-10001490,Office Supplies,142.776,1
CA-2017-119284,6/15/2021,TS-21205,South,OFF-PA-10000312,Office Supplies,91.36,5
CA-2017-111178,6/15/2021,TD-20995,Central,OFF-AR-10001954,Office Supplies,19.56,5
CA-2017-169691,6/15/2021,Dp-13240,Central,OFF-LA-10002312,Office Supplies,44.4,3
CA-2017-126914,6/15/2021,JE-15715,South,FUR-BO-10000468,Furniture,77.728,2
CA-2017-169691,6/15/2021,Dp-13240,Central,OFF-PA-10003022,Office Supplies,17.94,3
CA-2017-118864,6/15/2021,KH-16690,West,TEC-PH-10001809,Technology,119.96,1
CA-2017-169691,6/15/2021,Dp-13240,Central,OFF-ST-10001291,Office Supplies,84.55,5
CA-2017-129462,6/16/2021,JE-15745,South,TEC-PH-10001557,Technology,191.98,2
CA-2017-136826,6/16/2021,CB-12535,South,OFF-AR-10003602,Office Supplies,14.016,3
CA-2017-105214,6/16/2021,TS-21610,West,OFF-PA-10001776,Office Supplies,18.54,2
CA-2017-111269,6/16/2021,CS-12355,East,TEC-AC-10001606,Technology,479.952,6
CA-2017-111269,6/16/2021,CS-12355,East,OFF-AR-10001427,Office Supplies,23.92,5
CA-2017-129462,6/16/2021,JE-15745,South,OFF-AP-10003884,Office Supplies,180.66,3
CA-2017-129462,6/16/2021,JE-15745,South,FUR-CH-10000665,Furniture,301.96,2
CA-2017-129462,6/16/2021,JE-15745,South,TEC-PH-10002085,Technology,65.99,1
CA-2017-155873,6/16/2021,AB-10255,West,OFF-PA-10001815,Office Supplies,192.16,4
CA-2017-155873,6/16/2021,AB-10255,West,OFF-SU-10001165,Office Supplies,16.68,2
CA-2017-155873,6/16/2021,AB-10255,West,OFF-PA-10001246,Office Supplies,19.44,3
CA-2017-118437,6/17/2021,PF-19165,West,FUR-FU-10004848,Furniture,155.25,3
CA-2017-165323,6/17/2021,SR-20740,East,TEC-AC-10004992,Technology,101.34,3
CA-2017-157833,6/17/2021,KD-16345,West,OFF-BI-10001721,Office Supplies,51.312,3
CA-2017-118437,6/17/2021,PF-19165,West,OFF-ST-10003722,Office Supplies,14.03,1
CA-2017-131618,6/17/2021,LS-17200,Central,OFF-PA-10001892,Office Supplies,12.224,2
CA-2017-146346,6/17/2021,RA-19945,West,OFF-ST-10001418,Office Supplies,146.352,3
CA-2017-162712,6/18/2021,NK-18490,Central,OFF-PA-10000167,Office Supplies,74.352,3
CA-2017-112753,6/18/2021,CC-12670,West,OFF-PA-10002036,Office Supplies,38.88,6
CA-2017-154011,6/19/2021,DB-13270,Central,FUR-TA-10000688,Furniture,457.485,3
CA-2017-169999,6/19/2021,JS-15685,East,OFF-ST-10001511,Office Supplies,129.3,2
CA-2017-138870,6/19/2021,GA-14515,West,OFF-PA-10004438,Office Supplies,24.56,2
CA-2017-169999,6/19/2021,JS-15685,East,OFF-BI-10004728,Office Supplies,11.568,3
CA-2017-140844,6/19/2021,AR-10405,East,OFF-PA-10003892,Office Supplies,97.82,2
CA-2017-141992,6/19/2021,FO-14305,Central,OFF-ST-10003656,Office Supplies,153.584,2
CA-2017-128944,6/19/2021,KH-16330,East,TEC-AC-10001553,Technology,122.328,9
CA-2017-128944,6/19/2021,KH-16330,East,FUR-FU-10004909,Furniture,38.784,3
CA-2017-140844,6/19/2021,AR-10405,East,TEC-AC-10001101,Technology,103.12,8
US-2017-102288,6/19/2021,ZC-21910,Central,OFF-PA-10000740,Office Supplies,146.176,8
CA-2017-138870,6/19/2021,GA-14515,West,FUR-FU-10002396,Furniture,50.32,4
CA-2017-141992,6/19/2021,FO-14305,Central,OFF-SU-10002557,Office Supplies,11.184,1
US-2017-135986,6/20/2021,PG-18895,South,OFF-PA-10001534,Office Supplies,32.4,5
CA-2017-106852,6/20/2021,ST-20530,East,OFF-PA-10001639,Office Supplies,31.104,6
CA-2017-132934,6/20/2021,JE-15475,East,TEC-AC-10000927,Technology,149.95,5
CA-2017-132934,6/20/2021,JE-15475,East,OFF-BI-10001098,Office Supplies,51.312,3
CA-2017-101434,6/20/2021,TR-21325,East,TEC-AC-10002402,Technology,239.97,3
CA-2017-101049,6/21/2021,AS-10240,East,FUR-FU-10004415,Furniture,17.92,5
CA-2017-124744,6/21/2021,EH-14125,East,OFF-PA-10001970,Office Supplies,447.84,8
CA-2017-101049,6/21/2021,AS-10240,East,OFF-BI-10001510,Office Supplies,41.256,6
