order_id,order_date,customer_id,region,product_id,category,sales,quantity
CA-2014-110786,12/29/2018,AJ-10795,West,TEC-PH-10001425,Technology,191.976,3
CA-2014-152345,12/29/2018,ST-20530,West,TEC-PH-10004897,Technology,23.976,3
CA-2014-110786,12/29/2018,AJ-10795,West,OFF-LA-10001474,Office Supplies,274.77,9
CA-2014-110786,12/29/2018,AJ-10795,West,FUR-FU-10000672,Furniture,70.56,6
CA-2014-110786,12/29/2018,AJ-10795,West,OFF-BI-10003305,Office Supplies,14.352,3
CA-2014-106803,12/29/2018,DC-13285,Central,OFF-ST-10002444,Office Supplies,24.56,2
CA-2014-126802,12/29/2018,ZC-21910,Central,FUR-FU-10000193,Furniture,38.976,3
CA-2014-110786,12/29/2018,AJ-10795,West,OFF-PA-10000528,Office Supplies,21.12,4
CA-2014-102330,12/29/2018,AI-10855,West,TEC-PH-10001051,Technology,319.968,4
CA-2014-165477,12/29/2018,RE-19405,East,OFF-AP-10003281,Office Supplies,48.36,5
CA-2014-102330,12/29/2018,AI-10855,West,OFF-LA-10003923,Office Supplies,88.8,6
CA-2014-131800,12/30/2018,AJ-10960,East,OFF-BI-10003429,Office Supplies,35.448,7
CA-2014-138072,12/30/2018,GA-14725,East,TEC-AC-10004859,Technology,27.968,2
CA-2014-104738,12/30/2018,SP-20620,Central,OFF-EN-10004955,Office Supplies,12.984,3
CA-2014-166730,12/30/2018,DD-13570,South,OFF-ST-10002554,Office Supplies,39.128,1
CA-2014-104738,12/30/2018,SP-20620,Central,TEC-PH-10002468,Technology,217.584,2
US-2014-115189,12/30/2018,AR-10345,East,TEC-PH-10002170,Technology,251.964,6
CA-2014-131800,12/30/2018,AJ-10960,East,OFF-AP-10004136,Office Supplies,122.94,3
CA-2014-104738,12/30/2018,SP-20620,Central,TEC-AC-10003628,Technology,47.984,2
CA-2014-104738,12/30/2018,SP-20620,Central,TEC-PH-10000576,Technology,328.776,3
CA-2014-127383,12/31/2018,CM-11815,Central,OFF-EN-10004773,Office Supplies,49.568,2
CA-2014-133592,12/31/2018,KM-16375,East,OFF-PA-10003228,Office Supplies,195.64,4
US-2014-143231,12/31/2018,GM-14455,East,TEC-AC-10000358,Technology,113.97,3
CA-2014-157644,12/31/2018,AH-10030,East,OFF-LA-10003148,Office Supplies,18.9,3
US-2014-133949,12/31/2018,JL-15175,West,TEC-PH-10004908,Technology,475.944,7
CA-2014-133592,12/31/2018,KM-16375,East,OFF-PA-10002586,Office Supplies,14.94,3
CA-2014-133592,12/31/2018,KM-16375,East,FUR-BO-10000362,Furniture,341.96,2
CA-2014-111150,12/31/2018,RW-19630,Central,TEC-AC-10000290,Technology,47.53,7
US-2014-143231,12/31/2018,GM-14455,East,FUR-FU-10002501,Furniture,63.2,5
CA-2014-157644,12/31/2018,AH-10030,East,TEC-AC-10003614,Technology,34.77,3
CA-2014-111150,12/31/2018,RW-19630,Central,OFF-AR-10000034,Office Supplies,29.68,7
CA-2015-146262,1/2/2019,VW-21775,East,TEC-PH-10002844,Technology,62.982,3
CA-2015-146262,1/2/2019,VW-21775,East,FUR-BO-10004695,Furniture,452.45,5
CA-2015-104514,1/2/2019,CB-12535,East,OFF-PA-10004285,Office Supplies,20.04,3
CA-2015-104514,1/2/2019,CB-12535,East,OFF-ST-10001837,Office Supplies,85.52,2
CA-2015-146262,1/2/2019,VW-21775,East,OFF-LA-10004544,Office Supplies,23.68,2
CA-2015-146262,1/2/2019,VW-21775,East,TEC-AC-10000109,Technology,89.584,2
CA-2015-141243,1/3/2019,AH-10465,Central,TEC-AC-10003198,Technology,398.4,5
CA-2015-121097,1/3/2019,SF-20965,Central,OFF-PA-10001937,Office Supplies,10.368,2
CA-2015-104241,1/4/2019,AG-10495,South,FUR-FU-10001473,Furniture,192.22,14
CA-2015-149811,1/4/2019,CS-12250,Central,OFF-BI-10003676,Office Supplies,32.34,3
CA-2015-149811,1/4/2019,CS-12250,Central,OFF-PA-10004082,Office Supplies,39.9,5
CA-2015-158701,1/5/2019,JL-15175,West,OFF-AP-10004859,Office Supplies,87.36,6
CA-2015-108588,1/5/2019,BG-11695,East,OFF-BI-10004506,Office Supplies,13.168,2
CA-2015-108588,1/5/2019,BG-11695,East,OFF-EN-10000461,Office Supplies,17.48,2
CA-2015-158701,1/5/2019,JL-15175,West,OFF-BI-10001294,Office Supplies,56.16,6
CA-2015-154970,1/5/2019,SR-20740,West,FUR-CH-10003396,Furniture,61.584,1
CA-2015-108588,1/5/2019,BG-11695,East,OFF-AR-10001615,Office Supplies,59.52,3
CA-2015-149636,1/6/2019,SP-20620,West,OFF-PA-10004041,Office Supplies,29.6,5
CA-2015-119480,1/9/2019,CC-12685,South,OFF-AR-10004691,Office Supplies,42.76,2
CA-2015-119480,1/9/2019,CC-12685,South,OFF-PA-10000474,Office Supplies,106.32,3
CA-2015-119480,1/9/2019,CC-12685,South,OFF-PA-10004996,Office Supplies,51.55,5
CA-2015-119480,1/9/2019,CC-12685,South,OFF-AP-10001205,Office Supplies,163.44,3
CA-2015-128608,1/12/2019,CS-12490,East,TEC-PH-10002262,Technology,107.118,3
CA-2015-128608,1/12/2019,CS-12490,East,OFF-AR-10001374,Office Supplies,10.368,2
CA-2015-128608,1/12/2019,CS-12490,East,TEC-PH-10004977,Technology,235.188,2
CA-2015-128608,1/12/2019,CS-12490,East,TEC-AC-10000487,Technology,10.384,2
CA-2015-128608,1/12/2019,CS-12490,East,TEC-PH-10000912,Technology,26.376,4
CA-2015-156755,1/12/2019,YS-21880,East,OFF-ST-10002615,Office Supplies,465.18,3
CA-2015-137526,1/13/2019,PB-19150,West,FUR-FU-10001861,Furniture,77.6,4
CA-2015-137526,1/13/2019,PB-19150,West,FUR-FU-10004845,Furniture,464.85,9
CA-2015-137526,1/13/2019,PB-19150,West,OFF-BI-10003364,Office Supplies,70.008,3
US-2015-101399,1/17/2019,JS-15940,Central,FUR-FU-10002918,Furniture,254.744,7
CA-2015-151547,1/17/2019,AH-10465,South,OFF-SU-10000898,Office Supplies,88.96,8
CA-2015-141250,1/19/2019,PM-18940,Central,FUR-TA-10002855,Furniture,102.438,1
CA-2015-141250,1/19/2019,PM-18940,Central,FUR-CH-10004875,Furniture,199.304,4
CA-2015-119214,1/23/2019,CW-11905,West,OFF-LA-10003077,Office Supplies,14.62,2
CA-2015-119214,1/23/2019,CW-11905,West,OFF-PA-10002893,Office Supplies,29.04,3
CA-2015-128958,1/24/2019,CR-12820,South,OFF-AR-10004757,Office Supplies,13.12,5
CA-2015-109603,1/26/2019,EM-13825,West,OFF-PA-10003790,Office Supplies,182.72,8
CA-2015-168746,1/27/2019,SV-20365,East,TEC-PH-10002555,Technology,155.37,1
CA-2015-168746,1/27/2019,SV-20365,East,FUR-CH-10000513,Furniture,181.986,2
CA-2015-168746,1/27/2019,SV-20365,East,TEC-PH-10000895,Technology,431.976,4
CA-2015-145401,1/30/2019,JP-15520,Central,OFF-PA-10004405,Office Supplies,14.304,6
CA-2015-121797,1/30/2019,CC-12145,West,FUR-FU-10001876,Furniture,227.36,7
CA-2015-149587,1/31/2019,KB-16315,Central,OFF-PA-10003177,Office Supplies,12.96,2
CA-2015-149587,1/31/2019,KB-16315,Central,FUR-FU-10003799,Furniture,53.34,3
CA-2015-149587,1/31/2019,KB-16315,Central,OFF-BI-10002852,Office Supplies,32.96,2
CA-2015-127327,2/3/2019,PW-19030,East,FUR-CH-10004218,Furniture,90.882,1
CA-2015-157959,2/3/2019,RW-19540,West,FUR-FU-10004093,Furniture,136.92,4
CA-2015-132633,2/3/2019,KH-16630,West,OFF-BI-10002432,Office Supplies,12.144,3
CA-2015-140921,2/3/2019,AA-10375,Central,TEC-AC-10004901,Technology,149.97,3
CA-2015-103093,2/3/2019,FO-14305,South,OFF-EN-10003286,Office Supplies,74.52,9
CA-2015-140921,2/3/2019,AA-10375,Central,FUR-FU-10003347,Furniture,28.4,2
CA-2015-104038,2/6/2019,LO-17170,South,OFF-ST-10002554,Office Supplies,146.73,3
CA-2015-104038,2/6/2019,LO-17170,South,OFF-PA-10002751,Office Supplies,29.9,5
CA-2015-137064,2/6/2019,TS-21655,Central,TEC-AC-10003499,Technology,18.528,2
CA-2015-156482,2/6/2019,IL-15100,East,FUR-BO-10002598,Furniture,283.92,4
CA-2015-147529,2/7/2019,DK-12835,South,OFF-EN-10000056,Office Supplies,311.15,5
CA-2015-147529,2/7/2019,DK-12835,South,OFF-PA-10003349,Office Supplies,12.96,2
CA-2015-114923,2/8/2019,LH-17020,East,TEC-PH-10003931,Technology,107.982,3
CA-2015-135391,2/9/2019,FA-14230,Central,FUR-FU-10001986,Furniture,40.784,2
CA-2015-146038,2/9/2019,SJ-20215,West,FUR-CH-10002774,Furniture,203.92,5
US-2015-153374,2/9/2019,JF-15565,Central,TEC-AC-10001908,Technology,479.952,6
CA-2015-101007,2/9/2019,MS-17980,Central,TEC-AC-10001266,Technology,20.8,2
CA-2015-135391,2/9/2019,FA-14230,Central,OFF-LA-10001074,Office Supplies,40.096,4
CA-2015-101126,2/10/2019,NB-18655,East,OFF-ST-10000943,Office Supplies,77.24,5
US-2015-147662,2/14/2019,KB-16315,East,OFF-AR-10004999,Office Supplies,14.352,3
CA-2015-116876,2/14/2019,TT-21070,East,OFF-BI-10002897,Office Supplies,26.424,9
US-2015-147662,2/14/2019,KB-16315,East,OFF-BI-10001658,Office Supplies,14.952,2
US-2015-147662,2/14/2019,KB-16315,East,TEC-AC-10003280,Technology,71.976,3
US-2015-147662,2/14/2019,KB-16315,East,TEC-PH-10002834,Technology,323.982,3
CA-2015-154326,2/15/2019,RP-19855,Central,TEC-PH-10001819,Technology,134.97,3
CA-2015-116092,2/15/2019,JM-16195,West,OFF-BI-10001628,Office Supplies,41.72,5
CA-2015-116092,2/15/2019,JM-16195,West,OFF-BI-10000546,Office Supplies,11.52,5
CA-2015-116092,2/15/2019,JM-16195,West,OFF-PA-10000477,Office Supplies,19.44,3
CA-2015-154326,2/15/2019,RP-19855,Central,TEC-AC-10004568,Technology,139.95,5
CA-2015-116092,2/15/2019,JM-16195,West,OFF-PA-10004285,Office Supplies,13.36,2
CA-2015-156923,2/16/2019,SP-20860,East,OFF-PA-10002751,Office Supplies,35.88,6
CA-2015-121776,2/16/2019,RD-19585,West,OFF-LA-10002762,Office Supplies,87.71,7
CA-2015-121776,2/16/2019,RD-19585,West,OFF-PA-10001970,Office Supplies,36.84,3
CA-2015-105725,2/18/2019,GT-14755,West,OFF-LA-10003510,Office Supplies,61.06,2
CA-2015-105725,2/18/2019,GT-14755,West,FUR-TA-10001676,Furniture,35.544,1
CA-2015-169740,2/20/2019,LM-17065,South,TEC-AC-10000927,Technology,29.99,1
CA-2015-152611,2/20/2019,KA-16525,East,OFF-AR-10003903,Office Supplies,286.79,7
CA-2015-129770,2/21/2019,JE-15715,West,OFF-PA-10000249,Office Supplies,49.12,4
CA-2015-132374,2/22/2019,PS-19045,Central,OFF-AR-10001615,Office Supplies,79.36,4
CA-2015-132276,2/23/2019,LC-16960,East,OFF-BI-10002982,Office Supplies,10.896,2
CA-2015-132276,2/23/2019,LC-16960,East,OFF-AP-10000804,Office Supplies,26.88,6
CA-2015-154900,2/25/2019,SS-20875,East,OFF-PA-10002377,Office Supplies,22.72,4
CA-2015-104129,2/27/2019,ES-14080,East,TEC-PH-10003800,Technology,105.98,2
CA-2015-111325,2/27/2019,BT-11395,East,OFF-AR-10002257,Office Supplies,16.032,6
CA-2015-104129,2/27/2019,ES-14080,East,FUR-TA-10004152,Furniture,493.92,7
US-2015-145436,2/28/2019,VD-21670,South,FUR-CH-10004477,Furniture,389.696,8
US-2015-145436,2/28/2019,VD-21670,South,FUR-CH-10004860,Furniture,161.568,2
CA-2015-104052,3/1/2019,TP-21565,Central,TEC-PH-10003215,Technology,95.84,4
CA-2015-102316,3/1/2019,DH-13075,West,TEC-PH-10000376,Technology,15.984,2
CA-2015-102316,3/1/2019,DH-13075,West,FUR-CH-10003396,Furniture,184.752,3
CA-2015-133585,3/1/2019,CM-12715,Central,OFF-AR-10003696,Office Supplies,55.328,2
CA-2015-153325,3/1/2019,ST-20530,South,OFF-BI-10004236,Office Supplies,58.72,4
CA-2015-105970,3/2/2019,PA-19060,Central,OFF-AR-10003156,Office Supplies,10.16,1
CA-2015-105970,3/2/2019,PA-19060,Central,OFF-EN-10001532,Office Supplies,101.88,6
CA-2015-153108,3/5/2019,SF-20200,Central,TEC-PH-10001552,Technology,23.92,2
CA-2015-109512,3/5/2019,LF-17185,East,OFF-EN-10002621,Office Supplies,29.34,3
CA-2015-109512,3/5/2019,LF-17185,East,FUR-CH-10001146,Furniture,383.607,7
CA-2015-120320,3/5/2019,MV-18190,Central,TEC-PH-10000149,Technology,31.92,2
CA-2015-140221,3/5/2019,MS-17365,Central,OFF-BI-10002854,Office Supplies,11.212,2
CA-2015-140221,3/5/2019,MS-17365,Central,OFF-AP-10000828,Office Supplies,180.98,5
CA-2015-153108,3/5/2019,SF-20200,Central,OFF-AP-10002222,Office Supplies,60.69,7
CA-2015-109001,3/5/2019,KN-16390,East,TEC-AC-10001101,Technology,10.312,1
CA-2015-140221,3/5/2019,MS-17365,Central,OFF-ST-10000777,Office Supplies,60.416,2
CA-2015-125185,3/5/2019,AH-10195,East,FUR-FU-10003247,Furniture,33.568,2
CA-2015-125185,3/5/2019,AH-10195,East,FUR-CH-10002647,Furniture,99.372,2
CA-2015-109001,3/5/2019,KN-16390,East,TEC-PH-10000562,Technology,466.158,7
CA-2015-142944,3/6/2019,JL-15850,West,FUR-FU-10000308,Furniture,435.26,7
CA-2015-146255,3/7/2019,EM-14140,East,OFF-BI-10001765,Office Supplies,69.28,2
CA-2015-146255,3/7/2019,EM-14140,East,OFF-BI-10000309,Office Supplies,30.44,2
CA-2015-146255,3/7/2019,EM-14140,East,TEC-AC-10004469,Technology,119.85,3
CA-2015-105627,3/8/2019,DK-12895,Central,OFF-AR-10002704,Office Supplies,14.98,1
CA-2015-160213,3/8/2019,AR-10825,East,OFF-PA-10003848,Office Supplies,19.44,3
CA-2015-105627,3/8/2019,DK-12895,Central,FUR-FU-10000308,Furniture,373.08,6
CA-2015-123155,3/9/2019,NS-18640,Central,TEC-PH-10001809,Technology,359.88,3
CA-2015-123155,3/9/2019,NS-18640,Central,TEC-AC-10002473,Technology,113.52,5
US-2015-118906,3/10/2019,KB-16585,East,OFF-ST-10002406,Office Supplies,89.82,6
CA-2015-128083,3/12/2019,EB-13750,South,FUR-FU-10003194,Furniture,30.88,4
CA-2015-114237,3/13/2019,MC-17275,West,FUR-BO-10004409,Furniture,141.96,2
US-2015-139675,3/13/2019,NF-18595,West,FUR-FU-10001979,Furniture,327.76,8
CA-2015-167479,3/14/2019,AI-10855,West,OFF-PA-10002105,Office Supplies,19.44,3
CA-2015-163587,3/14/2019,EP-13915,East,OFF-LA-10004484,Office Supplies,16.52,4
CA-2015-155124,3/15/2019,KS-16300,West,TEC-PH-10003356,Technology,16.776,3
US-2015-150231,3/16/2019,JK-15640,East,OFF-AR-10001761,Office Supplies,17.52,3
CA-2015-145352,3/16/2019,CM-12385,South,OFF-ST-10001228,Office Supplies,46.74,3
CA-2015-112116,3/16/2019,JE-15475,West,FUR-TA-10001039,Furniture,171.96,2
CA-2015-134257,3/16/2019,MS-17710,South,OFF-LA-10003930,Office Supplies,491.55,5
CA-2015-153906,3/16/2019,MS-17980,East,TEC-PH-10001527,Technology,85.9,2
CA-2015-144722,3/16/2019,MF-18250,West,FUR-FU-10001215,Furniture,43.13,1
CA-2015-110632,3/17/2019,HR-14830,East,TEC-AC-10000387,Technology,15.02,1
CA-2015-110632,3/17/2019,HR-14830,East,OFF-ST-10001291,Office Supplies,33.82,2
CA-2015-143532,3/19/2019,DC-12850,South,OFF-PA-10001560,Office Supplies,14.496,3
CA-2015-168088,3/19/2019,CM-12655,Central,FUR-BO-10004218,Furniture,383.4656,4
CA-2015-168088,3/19/2019,CM-12655,Central,OFF-PA-10000675,Office Supplies,65.584,2
CA-2015-132101,3/19/2019,JO-15550,West,TEC-PH-10004539,Technology,453.576,3
CA-2015-163104,3/19/2019,MC-18130,West,OFF-PA-10001947,Office Supplies,11.96,2
CA-2015-113110,3/19/2019,BK-11260,West,OFF-PA-10002749,Office Supplies,40.14,6
CA-2015-113110,3/19/2019,BK-11260,West,OFF-SU-10001165,Office Supplies,33.36,4
CA-2015-113110,3/19/2019,BK-11260,West,OFF-LA-10000240,Office Supplies,14.62,2
CA-2015-149993,3/19/2019,GA-14725,West,OFF-FA-10001561,Office Supplies,10.9,5
CA-2015-113110,3/19/2019,BK-11260,West,OFF-BI-10000088,Office Supplies,17.568,2
CA-2015-111829,3/19/2019,FH-14365,West,OFF-PA-10004359,Office Supplies,209.7,2
CA-2015-159534,3/20/2019,DH-13075,East,OFF-BI-10003982,Office Supplies,49.848,3
CA-2015-159534,3/20/2019,DH-13075,East,OFF-ST-10001172,Office Supplies,83.92,4
CA-2015-127607,3/20/2019,JK-15730,Central,OFF-FA-10003485,Office Supplies,18.864,9
CA-2015-159534,3/20/2019,DH-13075,East,TEC-PH-10002310,Technology,199.98,2
CA-2015-159534,3/20/2019,DH-13075,East,OFF-EN-10004386,Office Supplies,23.99,1
CA-2015-106565,3/20/2019,BW-11110,Central,OFF-PA-10000061,Office Supplies,51.84,8
CA-2015-165813,3/20/2019,BM-11785,West,OFF-ST-10004258,Office Supplies,29.304,3
CA-2015-120621,3/21/2019,JW-16075,South,OFF-BI-10000948,Office Supplies,12.843,3
CA-2015-120621,3/21/2019,JW-16075,South,OFF-PA-10002254,Office Supplies,295.456,14
CA-2015-121552,3/22/2019,FW-14395,South,OFF-AR-10003217,Office Supplies,19.56,4
US-2015-163279,3/22/2019,JD-16150,West,FUR-FU-10000747,Furniture,91.96,2
CA-2015-157812,3/22/2019,DB-13210,Central,OFF-BI-10000285,Office Supplies,14.112,9
CA-2015-117884,3/22/2019,DC-13285,South,TEC-AC-10002567,Technology,447.944,7
CA-2015-163440,3/22/2019,RD-19900,West,TEC-PH-10000376,Technology,15.984,2
US-2015-163279,3/22/2019,JD-16150,West,OFF-PA-10003127,Office Supplies,105.52,4
CA-2015-157812,3/22/2019,DB-13210,Central,TEC-AC-10000171,Technology,18.392,1
CA-2015-157812,3/22/2019,DB-13210,Central,OFF-ST-10000736,Office Supplies,129.568,2
CA-2015-117884,3/22/2019,DC-13285,South,OFF-ST-10002182,Office Supplies,150.408,9
US-2015-107944,3/23/2019,AM-10360,West,OFF-PA-10000659,Office Supplies,192.72,11
US-2015-107944,3/23/2019,AM-10360,West,TEC-AC-10000736,Technology,239.97,3
CA-2015-138219,3/23/2019,BP-11095,West,OFF-PA-10000380,Office Supplies,33.36,4
CA-2015-130218,3/23/2019,SG-20470,South,OFF-ST-10002486,Office Supplies,27.92,4
US-2015-125374,3/23/2019,JD-16060,Central,FUR-CH-10003396,Furniture,107.772,2
CA-2015-130218,3/23/2019,SG-20470,South,OFF-FA-10003112,Office Supplies,31.56,4
CA-2015-145457,3/24/2019,CP-12085,West,FUR-FU-10003832,Furniture,46.9,5
CA-2015-118423,3/24/2019,DP-13390,Central,FUR-BO-10000362,Furniture,359.058,3
CA-2015-103793,3/26/2019,BV-11245,South,OFF-PA-10001125,Office Supplies,74.352,3
CA-2015-167374,3/26/2019,GM-14500,East,TEC-AC-10004633,Technology,16.776,3
CA-2015-167374,3/26/2019,GM-14500,East,OFF-PA-10001950,Office Supplies,40.032,6
US-2015-116981,3/26/2019,SM-20950,East,OFF-AP-10000595,Office Supplies,13.11,3
CA-2015-132948,3/27/2019,MV-17485,West,OFF-ST-10000636,Office Supplies,83.7,5
CA-2015-133536,3/28/2019,JH-15820,East,OFF-EN-10004459,Office Supplies,22.92,3
CA-2015-131534,3/28/2019,AB-10165,West,OFF-PA-10000743,Office Supplies,33.4,5
CA-2015-131534,3/28/2019,AB-10165,West,TEC-AC-10002253,Technology,166.24,1
CA-2015-135363,3/28/2019,CK-12205,East,OFF-PA-10003177,Office Supplies,15.552,3
US-2015-103996,3/29/2019,RB-19435,West,TEC-AC-10003116,Technology,53.25,3
US-2015-103996,3/29/2019,RB-19435,West,FUR-FU-10004586,Furniture,19.92,3
CA-2015-121272,3/29/2019,DO-13435,West,OFF-AP-10001947,Office Supplies,73.28,4
US-2015-103996,3/29/2019,RB-19435,West,OFF-PA-10001736,Office Supplies,212.64,6
CA-2015-105361,3/29/2019,CM-12115,East,OFF-PA-10002615,Office Supplies,17.64,4
CA-2015-121405,3/30/2019,FC-14335,Central,OFF-PA-10001838,Office Supplies,23.52,5
CA-2015-104871,3/30/2019,DR-12940,Central,FUR-CH-10003298,Furniture,366.744,4
CA-2015-121405,3/30/2019,FC-14335,Central,TEC-PH-10002890,Technology,180.96,5
CA-2015-128125,3/31/2019,EB-13705,Central,FUR-FU-10001085,Furniture,22.38,3
CA-2015-137106,3/31/2019,SC-20260,South,TEC-PH-10000011,Technology,79.96,5
CA-2015-128125,3/31/2019,EB-13705,Central,OFF-PA-10000357,Office Supplies,98.376,3
US-2015-122140,4/2/2019,MO-17950,Central,TEC-AC-10003038,Technology,50.12,7
US-2015-142811,4/2/2019,JL-15850,West,TEC-PH-10003095,Technology,87.8,5
US-2015-159513,4/2/2019,JD-15790,West,TEC-MA-10003329,Technology,71.976,3
US-2015-122140,4/2/2019,MO-17950,Central,OFF-AP-10001242,Office Supplies,32.192,2
US-2015-122140,4/2/2019,MO-17950,Central,TEC-AC-10003289,Technology,47.976,3
CA-2015-112452,4/4/2019,NC-18340,Central,OFF-BI-10003350,Office Supplies,12.76,2
CA-2015-110667,4/4/2019,NF-18595,East,OFF-AR-10000716,Office Supplies,11.16,2
CA-2015-110667,4/4/2019,NF-18595,East,FUR-FU-10004622,Furniture,108.4,2
CA-2015-110667,4/4/2019,NF-18595,East,OFF-BI-10002735,Office Supplies,82.344,3
CA-2015-112452,4/4/2019,NC-18340,Central,TEC-PH-10000307,Technology,10.95,1
CA-2015-167010,4/5/2019,VT-21700,East,OFF-AP-10004036,Office Supplies,98.112,7
US-2015-136476,4/5/2019,GG-14650,South,OFF-BI-10003650,Office Supplies,157.794,1
CA-2015-167010,4/5/2019,VT-21700,East,FUR-BO-10004218,Furniture,352.45,5
CA-2015-167010,4/5/2019,VT-21700,East,TEC-PH-10000347,Technology,14.85,5
CA-2015-119942,4/5/2019,TT-21070,East,OFF-LA-10001569,Office Supplies,23.904,6
CA-2015-102855,4/5/2019,JF-15415,West,OFF-AR-10002467,Office Supplies,23.84,8
CA-2015-167010,4/5/2019,VT-21700,East,OFF-BI-10002072,Office Supplies,10.428,4
CA-2015-102855,4/5/2019,JF-15415,West,TEC-AC-10001767,Technology,239.94,6
CA-2015-167010,4/5/2019,VT-21700,East,TEC-PH-10002844,Technology,41.988,2
CA-2015-100888,4/6/2019,MH-17455,South,OFF-PA-10001019,Office Supplies,47.952,3
CA-2015-124541,4/6/2019,TT-21220,Central,OFF-AR-10004078,Office Supplies,42.048,9
CA-2015-124541,4/6/2019,TT-21220,Central,TEC-AC-10002550,Technology,25.488,2
CA-2015-140025,4/7/2019,PF-19120,Central,TEC-AC-10002402,Technology,383.952,6
CA-2015-140025,4/7/2019,PF-19120,Central,OFF-AP-10002651,Office Supplies,463.248,8
CA-2015-130554,4/7/2019,FM-14290,East,OFF-AR-10001954,Office Supplies,11.736,3
CA-2015-166492,4/7/2019,RP-19390,East,OFF-ST-10002214,Office Supplies,22.58,2
CA-2015-166492,4/7/2019,RP-19390,East,OFF-PA-10002262,Office Supplies,25.92,4
CA-2015-142027,4/9/2019,JK-15370,West,FUR-TA-10002774,Furniture,369.912,3
CA-2015-101000,4/9/2019,IG-15085,East,OFF-AP-10000179,Office Supplies,370.14,3
CA-2015-116512,4/9/2019,MC-18100,East,OFF-ST-10001505,Office Supplies,17.94,3
CA-2015-134201,4/10/2019,EH-14125,East,OFF-AR-10002804,Office Supplies,14.67,3
CA-2015-168767,4/10/2019,DM-12955,West,OFF-BI-10000773,Office Supplies,12.832,2
CA-2015-134201,4/10/2019,EH-14125,East,OFF-ST-10001476,Office Supplies,142.04,4
US-2015-136987,4/11/2019,AR-10540,West,OFF-PA-10003127,Office Supplies,52.76,2
CA-2015-125563,4/11/2019,PR-18880,South,FUR-FU-10000087,Furniture,54.528,3
CA-2015-125563,4/11/2019,PR-18880,South,FUR-FU-10001290,Furniture,67.36,2
CA-2015-111164,4/11/2019,SE-20110,East,TEC-PH-10004531,Technology,21.99,1
CA-2015-111164,4/11/2019,SE-20110,East,OFF-AP-10004487,Office Supplies,406.6,5
CA-2015-111164,4/11/2019,SE-20110,East,TEC-AC-10002473,Technology,85.14,3
CA-2015-145415,4/12/2019,RD-19660,West,OFF-ST-10000419,Office Supplies,40.74,3
US-2015-120502,4/13/2019,BT-11395,West,TEC-PH-10003645,Technology,258.576,2
US-2015-120502,4/13/2019,BT-11395,West,OFF-AP-10004980,Office Supplies,75.84,2
CA-2015-133452,4/13/2019,ZC-21910,West,TEC-AC-10002800,Technology,199.96,4
CA-2015-100216,4/13/2019,HJ-14875,West,OFF-PA-10000788,Office Supplies,31.104,6
CA-2015-100216,4/13/2019,HJ-14875,West,OFF-PA-10002968,Office Supplies,54.816,3
US-2015-168704,4/13/2019,FP-14320,Central,TEC-PH-10001061,Technology,239.976,3
CA-2015-120551,4/13/2019,SS-20590,Central,OFF-BI-10002071,Office Supplies,17.43,3
US-2015-120502,4/13/2019,BT-11395,West,FUR-FU-10004973,Furniture,37.68,2
CA-2015-149678,4/13/2019,AW-10840,West,OFF-SU-10004498,Office Supplies,12.88,1
US-2015-168704,4/13/2019,FP-14320,Central,FUR-TA-10002530,Furniture,211.372,2
CA-2015-106257,4/13/2019,EB-14110,West,FUR-TA-10002530,Furniture,241.568,2
CA-2015-133837,4/13/2019,TH-21100,West,OFF-ST-10000344,Office Supplies,10.744,1
CA-2015-106257,4/13/2019,EB-14110,West,TEC-PH-10001494,Technology,479.92,2
CA-2015-116841,4/14/2019,TP-21130,West,OFF-AP-10002403,Office Supplies,35.208,1
CA-2015-142734,4/16/2019,DM-13345,East,FUR-CH-10003968,Furniture,127.764,2
CA-2015-146675,4/16/2019,SB-20185,Central,TEC-AC-10004396,Technology,43.56,3
CA-2015-161263,4/16/2019,TS-21160,East,OFF-FA-10004838,Office Supplies,10.416,7
CA-2015-161263,4/16/2019,TS-21160,East,TEC-PH-10002115,Technology,118.782,3
CA-2015-106215,4/16/2019,BN-11470,East,OFF-FA-10001229,Office Supplies,12.576,4
CA-2015-161263,4/16/2019,TS-21160,East,OFF-BI-10004330,Office Supplies,55.47,5
CA-2015-161263,4/16/2019,TS-21160,East,OFF-AP-10002350,Office Supplies,45.216,3
CA-2015-148712,4/17/2019,JM-15535,East,OFF-BI-10001900,Office Supplies,62.296,13
CA-2015-148712,4/17/2019,JM-15535,East,TEC-AC-10003198,Technology,99.6,1
CA-2015-148712,4/17/2019,JM-15535,East,OFF-AR-10000614,Office Supplies,10.71,3
CA-2015-155306,4/17/2019,GA-14515,West,TEC-AC-10003174,Technology,323.37,3
CA-2015-155306,4/17/2019,GA-14515,West,OFF-PA-10001184,Office Supplies,11.96,2
US-2015-134271,4/18/2019,RF-19735,East,OFF-LA-10004093,Office Supplies,21.93,3
CA-2015-115742,4/18/2019,DP-13000,Central,FUR-CH-10003061,Furniture,89.99,1
US-2015-163433,4/18/2019,MP-17965,Central,OFF-PA-10003936,Office Supplies,15.552,3
US-2015-163433,4/18/2019,MP-17965,Central,TEC-PH-10001870,Technology,97.968,2
US-2015-163433,4/18/2019,MP-17965,Central,FUR-CH-10000225,Furniture,56.686,1
US-2015-163433,4/18/2019,MP-17965,Central,OFF-AR-10003373,Office Supplies,74.352,3
